student_id,gender,age,high_school_GPA,SAT_score,TOEFL_score,degree_program,extracurricular_participation,work_experience_years,volunteer_experience,sop_strength_score,lor_strength_score,financial_aid_requested,preferred_campus,admission_status
ST3393,Female,32,3.75,1150,103.0,Arts,1,0,0,1,9,1,California,1
ST3394,Other,34,2.51,1351,118.0,Science,0,2,0,6,10,1,New York,0
ST3395,Female,18,3.21,1506,,Arts,1,1,0,1,2,0,New York,0
ST3396,Female,30,3.71,1020,108.0,Arts,0,0,1.0,2,1,1,Texas,0
ST3397,Other,18,3.98,1456,119.0,Arts,1,2,0,8,7,0,Texas,1
ST3398,Other,21,3.56,1496,111.0,Science,0,4,0,7,9,1,California,1
ST3399,Male,31,2.58,1082,116.0,Business,0,0,1.0,6,9,0,California,0
ST3400,Male,32,2.52,1256,93.0,Business,0,1,0,1,9,0,Illinois,0
ST3401,Male,22,2.82,1582,117.0,Science,0,2,1.0,8,6,1,New York,1
ST3402,Male,32,3.41,1387,89.0,Arts,0,1,1.0,6,1,1,Illinois,1
ST3403,Male,30,4.0,1331,113.0,Engineering,0,1,1.0,4,1,1,Illinois,1
ST3404,Male,31,3.69,1018,93.0,Medicine,1,2,1.0,2,4,0,Illinois,1
ST3405,Other,32,3.54,1222,105.0,Business,0,1,1.0,5,1,1,California,1
ST3406,Male,26,2.76,1230,112.0,Law,0,2,1.0,7,2,1,Florida,0
ST3407,Female,28,3.27,1171,80.0,Arts,0,4,0,10,10,1,Texas,1
ST3408,Male,27,3.5,1376,84.0,Law,1,0,0,2,7,1,New York,0
ST3409,Other,27,3.24,1208,91.0,Engineering,0,2,0,9,9,1,New York,0
ST3410,Other,19,2.58,1174,91.0,Business,1,3,0,9,1,1,Illinois,0
ST3411,Female,32,3.48,1142,88.0,Business,1,4,0,10,3,0,Texas,1
ST3412,Male,21,3.21,1342,87.0,Business,0,3,0,10,8,0,Texas,1
ST3413,Male,29,3.04,1503,94.0,Science,0,2,1.0,2,1,1,California,1
ST3414,Female,34,3.85,1553,86.0,Law,1,1,0,6,2,1,California,1
ST3415,Female,21,3.83,1021,99.0,Science,0,2,1.0,9,9,1,New York,1
ST3416,Female,31,2.99,1299,117.0,Science,1,3,1.0,6,1,1,Illinois,1
ST3417,Other,30,2.95,1399,117.0,Law,1,2,0,3,4,1,New York,1
ST3418,Female,34,2.55,1478,118.0,Science,0,3,1.0,1,3,1,New York,1
ST3419,Other,17,2.77,1481,89.0,Arts,0,2,1.0,1,2,0,California,0
ST3420,Other,34,2.57,1242,85.0,Arts,0,3,1.0,1,5,1,California,0
ST3421,Female,21,3.91,1162,80.0,Medicine,0,0,1.0,9,7,0,Texas,1
ST3422,Other,19,3.32,1055,111.0,Engineering,1,2,1.0,7,1,1,Illinois,0
ST3423,Other,31,3.29,1409,84.0,Arts,1,2,0,8,8,0,California,1
ST3424,Other,33,3.62,1560,119.0,Science,1,1,1.0,1,6,0,Florida,1
ST3425,Male,24,2.77,1390,105.0,Arts,1,3,0,2,5,1,California,1
ST3426,Female,20,3.2,1536,85.0,Arts,0,4,1.0,5,5,1,California,1
ST3427,Female,17,3.34,1039,91.0,Business,0,3,0,10,1,1,Texas,0
ST3428,Other,28,2.6,1351,114.0,Engineering,0,3,1.0,7,6,0,California,1
ST3429,Male,26,3.77,1474,120.0,Arts,1,4,0,6,6,1,California,1
ST3430,Male,21,3.93,1013,89.0,Law,0,4,1.0,9,8,1,New York,1
ST3431,Other,18,3.1,1017,105.0,Business,1,4,1.0,9,8,1,Illinois,1
ST3432,Other,22,3.01,1289,113.0,Arts,0,1,0,10,9,1,New York,1
ST3433,Male,26,2.81,1300,83.0,Medicine,0,0,1.0,4,9,0,Illinois,0
ST3434,Other,17,3.45,1012,106.0,Medicine,0,4,,3,3,1,Florida,0
ST3435,Male,29,2.77,1044,118.0,Science,0,0,0,1,10,0,New York,0
ST3436,Other,22,3.99,1578,113.0,Science,1,2,0,4,9,0,Illinois,1
ST3437,Male,28,3.94,1388,95.0,Engineering,1,3,1.0,1,6,0,California,1
ST3438,Other,30,3.52,1117,104.0,Business,0,1,0,4,5,1,Texas,0
ST3439,Female,25,3.04,1411,111.0,Arts,0,2,0,5,1,0,California,0
ST3440,Male,29,2.5,1432,98.0,Law,1,2,1.0,10,3,1,New York,1
ST3441,Female,22,2.75,1122,110.0,Medicine,1,4,1.0,8,8,0,New York,1
ST3442,Female,27,2.53,1076,102.0,Engineering,0,4,1.0,2,6,0,Texas,0
ST3443,Male,22,3.31,1486,117.0,Engineering,1,0,0,1,10,1,Illinois,1
ST3444,Other,30,2.9,1083,115.0,Science,0,0,0,2,9,1,Texas,0
ST3445,Female,21,2.54,1584,102.0,Science,1,1,1.0,10,2,1,Illinois,1
ST3446,Male,17,3.23,1195,92.0,Business,1,0,0,4,9,1,Florida,0
ST3447,Male,17,2.88,1369,111.0,Medicine,0,1,0,9,5,0,Illinois,0
ST3448,Other,23,2.8,1185,94.0,Law,1,3,1.0,6,1,1,Texas,1
ST3449,Female,26,3.2,1371,105.0,Law,1,0,1.0,6,6,1,New York,1
ST3450,Female,33,3.8,1451,104.0,Engineering,1,0,0,9,8,0,Texas,1
ST3451,Female,34,3.37,1070,120.0,Arts,0,0,1.0,6,10,0,Florida,0
ST3452,Male,33,2.85,1260,85.0,Law,1,3,1.0,4,5,0,Illinois,1
ST3453,Male,28,2.52,1535,98.0,Business,0,4,0,9,2,1,New York,1
ST3454,Female,31,3.19,1049,81.0,Law,1,4,1.0,9,10,1,Illinois,1
ST3455,Male,25,2.94,1059,98.0,Medicine,1,0,0,8,6,1,Florida,0
ST3456,Female,26,3.99,1149,110.0,Science,1,0,1.0,3,7,0,Florida,1
ST3457,Male,23,2.72,1255,104.0,Law,0,3,0,3,5,1,California,0
ST3458,Female,17,3.0,1186,115.0,Arts,1,2,,10,7,1,Texas,1
ST3459,Other,20,2.98,1146,,Business,1,2,1.0,1,5,1,Illinois,0
ST3460,Female,27,3.15,1577,107.0,Engineering,0,4,1.0,4,9,1,New York,1
ST3461,Other,29,2.92,1092,100.0,Medicine,1,2,1.0,5,10,1,California,1
ST3462,Male,18,3.81,1059,85.0,Engineering,0,3,1.0,4,6,0,Florida,1
ST3463,Male,25,3.64,1474,119.0,Science,1,1,1.0,4,6,0,Illinois,1
ST3464,Male,26,3.51,1563,82.0,Medicine,1,1,0,9,10,0,Illinois,1
ST3465,Female,33,2.83,1089,110.0,Business,1,4,,3,5,1,California,0
ST3466,Male,34,3.86,1224,86.0,Science,1,3,0,10,5,0,Texas,1
ST3467,Other,32,3.02,1373,95.0,Engineering,0,3,0,2,3,0,Illinois,0
ST3468,Female,27,2.67,1186,95.0,Medicine,0,0,0,7,3,1,Illinois,0
ST3469,Female,20,3.95,1086,96.0,Arts,0,1,1.0,9,2,1,Florida,1
ST3470,Female,34,3.39,1572,116.0,Science,0,2,1.0,3,4,0,Texas,1
ST3471,Male,18,2.71,1510,91.0,Medicine,0,2,1.0,6,3,1,California,1
ST3472,Male,34,3.1,1104,104.0,Law,0,3,1.0,2,6,1,Illinois,0
ST3473,Other,29,3.45,1148,110.0,Law,0,2,0,10,1,1,Florida,1
ST3474,Female,22,2.69,1388,94.0,Science,1,3,1.0,2,7,0,Texas,1
ST3475,Female,32,3.29,1580,90.0,Medicine,1,4,0,9,7,1,Texas,1
ST3476,Male,22,3.03,1370,103.0,Arts,0,4,1.0,3,4,1,New York,1
ST3477,Male,17,3.71,1566,106.0,Law,0,0,1.0,9,6,0,Illinois,1
ST3478,Female,28,2.69,1557,99.0,Arts,0,0,,4,2,0,New York,0
ST3479,Female,21,2.51,1430,81.0,Medicine,0,4,0,10,4,1,Florida,0
ST3480,Female,31,3.47,1051,99.0,Arts,0,0,1.0,3,3,0,California,0
ST3481,Female,29,3.65,1174,100.0,Law,0,2,1.0,1,4,0,Florida,0
ST3482,Female,33,3.11,1055,90.0,Business,0,3,0,7,8,1,Texas,1
ST3483,Female,23,2.89,1528,104.0,Law,0,1,1.0,3,7,1,Illinois,1
ST3484,Female,26,3.37,1362,91.0,Science,1,1,0,2,5,0,California,1
ST3485,Female,21,3.72,1353,93.0,Arts,0,2,1.0,7,9,0,Florida,1
ST3486,Male,27,3.18,1050,81.0,Engineering,0,2,0,6,2,1,California,0
ST3487,Other,17,2.89,1269,86.0,Science,1,1,0,9,10,0,Illinois,0
ST3488,Other,33,3.13,1476,91.0,Arts,1,1,1.0,7,7,0,Florida,1
ST3489,Male,23,3.33,1558,90.0,Arts,1,2,1.0,7,7,1,Texas,1
ST3490,Male,29,3.18,1256,102.0,Business,0,4,1.0,5,7,1,California,1
ST3491,Male,26,3.96,1043,98.0,Business,0,4,0,6,1,0,Texas,0
ST3492,Female,18,3.86,1000,115.0,Arts,1,4,0,6,3,1,Texas,1
ST3493,Male,25,3.23,1510,111.0,Law,0,0,,9,6,0,Illinois,1
ST3494,Other,17,3.78,1498,80.0,Science,0,2,0,9,1,1,Illinois,1
ST3495,Male,25,2.77,1322,115.0,Engineering,1,1,0,6,5,0,Texas,0
ST3496,Other,27,3.76,1298,80.0,Business,0,3,1.0,6,10,0,Texas,1
ST3497,Male,29,3.19,1179,98.0,Medicine,0,2,1.0,10,8,1,Illinois,1
ST3498,Female,26,3.89,1480,118.0,Business,1,0,,1,2,0,Illinois,1
ST3499,Other,20,2.71,1446,99.0,Law,0,4,0,4,5,1,California,1
ST3500,Male,32,3.76,1059,115.0,Medicine,0,4,0,10,3,1,California,1
ST3501,Female,26,3.46,1220,87.0,Law,0,3,1.0,4,1,0,California,1
ST3502,Female,32,3.47,1428,118.0,Engineering,0,3,0,2,8,1,Texas,1
ST3503,Other,34,3.49,1173,102.0,Engineering,1,1,1.0,3,4,1,California,0
ST3504,Other,19,2.51,1316,100.0,Medicine,1,4,0,8,10,1,Florida,1
ST3505,Other,18,3.53,1311,101.0,Arts,1,3,1.0,3,9,1,Illinois,1
ST3506,Male,24,2.59,1435,119.0,Law,0,2,0,7,6,1,California,1
ST3507,Male,24,2.94,1464,98.0,Arts,1,2,1.0,10,6,1,Texas,1
ST3508,Other,26,3.74,1148,88.0,Law,1,3,1.0,9,9,0,Florida,1
ST3509,Female,27,3.86,1218,113.0,Engineering,0,3,,9,1,1,New York,1
ST3510,Female,18,3.9,1519,118.0,Medicine,0,2,,9,2,1,California,1
ST3511,Female,30,2.68,1032,89.0,Engineering,1,3,0,5,3,1,California,0
ST3512,Male,25,2.93,1092,95.0,Engineering,0,2,0,7,3,1,Texas,0
ST3513,Male,31,2.69,1245,83.0,Science,0,4,1.0,6,6,0,New York,1
ST3514,Male,34,2.57,1306,,Arts,0,2,1.0,7,8,1,Florida,0
ST3515,Female,18,2.9,1217,95.0,Medicine,1,0,1.0,6,6,0,New York,0
ST3516,Other,25,3.87,1057,113.0,Business,0,2,0,8,7,0,California,1
ST3517,Male,26,3.86,1320,103.0,Science,1,1,1.0,3,4,0,New York,1
ST3518,Other,24,3.13,1508,118.0,Business,1,4,0,2,9,0,Illinois,1
ST3519,Male,28,3.42,1005,86.0,Science,1,0,0,2,7,0,California,0
ST3520,Other,23,2.55,1133,99.0,Engineering,1,1,0,1,3,1,Texas,0
ST3521,Female,20,3.09,1111,117.0,Medicine,0,3,0,2,1,0,New York,0
ST3522,Male,32,2.99,1487,114.0,Law,1,3,0,4,8,1,Illinois,1
ST3523,Other,31,2.85,1242,103.0,Science,0,3,1.0,1,2,1,Texas,0
ST3524,Male,25,2.68,1098,89.0,Science,1,2,1.0,9,9,0,Florida,1
ST3525,Female,32,3.81,1186,,Law,1,3,1.0,6,2,1,Florida,1
ST3526,Female,28,2.85,1050,,Science,1,1,0,7,6,0,New York,0
ST3527,Female,18,3.36,1017,108.0,Law,1,0,1.0,9,6,1,New York,1
ST3528,Other,25,3.63,1294,85.0,Science,0,1,0,2,8,1,California,0
ST3529,Female,29,3.55,1419,100.0,Science,1,2,1.0,9,8,1,Florida,1
ST3530,Male,25,3.41,1107,92.0,Law,1,3,1.0,3,4,0,California,0
ST3531,Male,26,3.51,1163,90.0,Engineering,1,4,0,3,9,0,Illinois,1
ST3532,Female,32,2.7,1367,104.0,Business,1,1,0,3,5,1,Florida,0
ST3533,Other,21,2.62,1369,103.0,Medicine,1,2,0,3,8,1,Illinois,0
ST3534,Female,22,2.67,1308,92.0,Law,0,2,1.0,8,10,1,Illinois,0
ST3535,Other,20,3.44,1328,95.0,Arts,0,2,0,6,1,0,Texas,1
ST3536,Male,31,3.34,1122,105.0,Business,1,4,0,10,9,1,Florida,1
ST3537,Other,18,3.51,1399,95.0,Business,0,2,0,5,1,0,California,1
ST3538,Other,25,2.55,1039,97.0,Law,0,1,0,5,5,1,Florida,0
ST3539,Male,20,3.37,1438,99.0,Engineering,1,0,1.0,6,6,0,Florida,1
ST3540,Other,28,2.68,1049,90.0,Science,0,1,0,10,6,1,Illinois,0
ST3541,Other,30,3.44,1556,98.0,Engineering,1,1,1.0,1,1,0,New York,1
ST3542,Other,27,2.87,1113,88.0,Science,1,3,0,9,9,1,Illinois,0
ST3543,Female,31,2.8,1313,87.0,Science,1,0,1.0,8,3,0,California,0
ST3544,Female,25,2.53,1171,84.0,Arts,1,0,1.0,4,3,1,Florida,0
ST3545,Male,25,3.19,1206,116.0,Business,0,4,0,7,3,0,California,1
ST3546,Female,21,2.96,1001,119.0,Medicine,1,2,1.0,2,10,1,Florida,1
ST3547,Female,24,3.47,1367,109.0,Engineering,0,1,1.0,5,2,0,Texas,1
ST3548,Female,33,3.06,1163,91.0,Law,0,3,1.0,8,5,1,California,0
ST3549,Male,21,2.89,1465,105.0,Medicine,0,4,0,10,3,0,California,1
ST3550,Other,25,3.13,1367,116.0,Medicine,0,2,0,2,2,0,Florida,0
ST3551,Male,26,3.05,1591,83.0,Business,1,3,0,5,8,0,Illinois,1
ST3552,Other,31,3.01,1208,116.0,Medicine,1,2,1.0,4,10,1,New York,0
ST3553,Female,22,3.47,1244,87.0,Science,0,4,1.0,8,3,0,Florida,1
ST3554,Female,20,3.02,1547,84.0,Law,0,1,0,10,10,1,California,0
ST3555,Male,32,3.98,1453,117.0,Business,1,2,,3,2,0,Illinois,1
ST3556,Other,18,3.9,1143,101.0,Law,1,1,1.0,6,1,1,Illinois,1
ST3557,Male,18,3.56,1130,116.0,Arts,0,1,0,5,2,1,Florida,1
ST3558,Female,34,3.46,1525,102.0,Engineering,0,4,1.0,7,3,1,Illinois,1
ST3559,Female,34,3.71,1076,80.0,Medicine,1,0,0,5,5,0,New York,0
ST3560,Female,30,3.79,1048,107.0,Engineering,0,1,0,7,10,0,New York,0
ST3561,Other,31,2.97,1330,82.0,Science,1,1,1.0,10,6,1,Illinois,0
ST3562,Other,33,2.94,1486,116.0,Science,1,3,1.0,10,10,0,Florida,1
ST3563,Male,20,3.94,1146,91.0,Engineering,1,3,0,3,8,0,Florida,1
ST3564,Male,24,2.83,1219,,Business,0,3,1.0,3,1,0,Texas,0
ST3565,Other,20,3.97,1561,103.0,Engineering,1,3,0,10,4,1,Florida,1
ST3566,Female,31,2.63,1261,104.0,Medicine,0,1,1.0,9,9,1,Illinois,0
ST3567,Other,22,3.95,1293,110.0,Business,1,3,0,6,3,1,New York,1
ST3568,Female,29,3.03,1502,120.0,Medicine,0,4,0,7,2,0,Illinois,1
ST3569,Other,30,3.43,1069,109.0,Law,0,0,0,10,4,1,New York,0
ST3570,Female,26,2.67,1211,110.0,Medicine,1,0,0,9,4,0,Florida,0
ST3571,Female,23,3.69,1291,101.0,Medicine,1,1,1.0,5,6,1,Florida,1
ST3572,Male,24,3.3,1490,109.0,Engineering,1,3,1.0,9,4,1,California,1
ST3573,Other,27,2.85,1168,91.0,Business,1,1,1.0,5,5,0,Florida,0
ST3574,Male,30,2.84,1430,105.0,Arts,0,3,,1,6,0,Florida,1
ST3575,Female,30,3.47,1456,115.0,Business,0,3,0,3,8,1,California,1
ST3576,Other,21,2.52,1258,95.0,Law,1,4,0,3,3,0,New York,0
ST3577,Male,17,3.25,1374,111.0,Law,1,0,1.0,2,9,0,Florida,1
ST3578,Male,29,3.41,1490,98.0,Law,0,2,0,5,6,0,Illinois,1
ST3579,Other,22,2.58,1131,92.0,Arts,1,2,1.0,7,2,1,Florida,0
ST3580,Other,31,3.23,1510,93.0,Business,1,4,0,5,4,1,California,1
ST3581,Female,32,3.17,1033,92.0,Law,1,4,0,4,10,1,Texas,0
ST3582,Female,24,2.97,1420,110.0,Law,0,2,0,8,6,0,California,1
ST3583,Male,21,3.73,1512,97.0,Medicine,0,2,1.0,4,1,1,California,1
ST3584,Other,23,3.35,1517,101.0,Engineering,0,1,1.0,6,3,0,Texas,1
ST3585,Female,18,2.94,1390,113.0,Science,1,4,0,9,1,1,Illinois,1
ST3586,Other,34,3.17,1590,112.0,Arts,1,4,0,3,2,0,Illinois,1
ST3587,Male,20,2.73,1178,119.0,Medicine,0,3,,2,1,0,New York,0
ST3588,Female,26,3.19,1314,100.0,Engineering,1,1,1.0,8,6,1,California,1
ST3589,Male,27,3.98,1553,116.0,Business,1,0,0,4,7,1,Texas,1
ST3590,Female,28,3.75,1056,102.0,Business,1,0,1.0,9,1,0,Texas,0
ST3591,Other,34,2.9,1261,80.0,Law,1,1,0,7,3,0,California,0
ST3592,Female,21,3.2,1096,105.0,Arts,0,1,1.0,10,8,1,Texas,0
ST3593,Male,28,3.37,1038,81.0,Arts,0,4,1.0,4,10,1,Florida,1
ST3594,Female,33,2.69,1489,112.0,Law,0,3,1.0,3,3,0,Florida,0
ST3595,Male,30,3.79,1004,117.0,Business,0,3,0,7,6,0,California,1
ST3596,Other,26,3.8,1075,84.0,Science,0,2,0,1,5,0,Texas,0
ST3597,Other,27,3.86,1174,107.0,Medicine,1,3,0,3,10,0,New York,1
ST3598,Male,33,2.5,1321,102.0,Medicine,0,1,0,7,10,1,New York,0
ST3599,Other,17,2.63,1155,109.0,Business,0,3,1.0,8,2,1,Illinois,0
ST3600,Male,19,2.52,1435,93.0,Engineering,0,0,1.0,6,8,1,Florida,0
ST3601,Other,26,3.85,1588,120.0,Engineering,0,1,0,6,9,1,Florida,1
ST3602,Other,22,3.24,1331,87.0,Science,1,0,1.0,8,8,1,New York,1
ST3603,Other,18,3.04,1301,97.0,Medicine,1,2,1.0,10,4,0,Florida,1
ST3604,Other,18,3.17,1473,81.0,Business,1,2,0,3,8,0,New York,1
ST3605,Male,34,3.66,1312,110.0,Law,0,2,0,7,9,1,Illinois,1
ST3606,Male,25,3.65,1534,105.0,Science,0,0,1.0,6,4,0,Illinois,1
ST3607,Female,26,3.78,1264,91.0,Medicine,0,3,0,8,5,1,New York,1
ST3608,Other,28,3.98,1231,97.0,Science,0,2,1.0,4,8,1,Florida,1
ST3609,Male,32,2.77,1092,108.0,Science,0,0,0,9,9,1,New York,0
ST3610,Male,24,3.3,1043,100.0,Business,1,3,0,8,2,1,California,0
ST3611,Male,27,3.87,1300,114.0,Science,1,2,1.0,6,9,1,Texas,1
ST3612,Other,31,2.92,1398,91.0,Engineering,0,4,0,9,1,1,Florida,1
ST3613,Female,34,3.05,1071,113.0,Arts,0,3,0,1,5,1,California,0
ST3614,Female,18,2.73,1153,97.0,Arts,1,2,1.0,2,8,1,Florida,0
ST3615,Male,29,3.69,1221,119.0,Medicine,1,4,0,7,4,0,Florida,1
ST3616,Female,29,3.15,1559,91.0,Engineering,1,1,1.0,4,10,0,California,1
ST3617,Female,28,3.7,1227,113.0,Law,0,4,0,10,7,1,New York,1
ST3618,Male,24,3.41,1016,110.0,Arts,1,1,0,9,4,0,California,0
ST3619,Male,25,3.28,1363,119.0,Science,1,4,1.0,1,6,1,New York,1
ST3620,Other,26,3.27,1479,95.0,Arts,1,1,0,7,9,0,California,1
ST3621,Female,20,3.41,1577,95.0,Engineering,1,2,1.0,7,7,1,California,1
ST3622,Other,21,2.64,1344,116.0,Arts,1,0,1.0,8,6,1,Illinois,0
ST3623,Male,18,2.73,1042,85.0,Medicine,1,2,1.0,8,5,0,California,0
ST3624,Female,24,3.6,1299,,Science,0,1,0,4,1,0,New York,0
ST3625,Male,19,2.81,1435,99.0,Medicine,1,4,0,6,4,1,New York,1
ST3626,Other,20,2.8,1500,114.0,Science,0,0,0,1,9,1,Illinois,0
ST3627,Other,34,3.91,1000,93.0,Arts,0,3,0,8,7,1,California,1
ST3628,Male,24,3.62,1563,117.0,Arts,0,2,0,9,5,0,Texas,1
ST3629,Other,21,2.68,1251,107.0,Science,0,3,0,1,8,1,New York,0
ST3630,Female,33,3.41,1432,89.0,Law,1,0,,5,7,0,California,0
ST3631,Other,29,2.55,1332,105.0,Medicine,1,3,1.0,1,4,1,Illinois,0
ST3632,Male,21,2.77,1291,106.0,Arts,1,0,1.0,3,6,0,Texas,0
ST3633,Female,24,3.44,1174,95.0,Engineering,0,2,,4,8,0,Illinois,0
ST3634,Other,20,3.9,1350,97.0,Science,1,1,1.0,3,1,0,Illinois,1
ST3635,Other,25,2.85,1254,113.0,Medicine,1,1,1.0,8,4,0,Texas,1
ST3636,Male,27,2.97,1418,107.0,Science,0,1,1.0,5,4,1,New York,0
ST3637,Male,23,2.94,1112,104.0,Medicine,1,0,1.0,2,1,0,Texas,0
ST3638,Other,32,3.0,1048,100.0,Science,0,3,0,5,4,1,Florida,0
ST3639,Other,28,3.64,1207,100.0,Medicine,1,4,1.0,3,1,0,California,1
ST3640,Male,19,2.99,1237,,Medicine,1,4,1.0,10,7,1,New York,1
ST3641,Male,25,2.7,1464,86.0,Medicine,0,0,1.0,9,9,0,Illinois,0
ST3642,Male,19,2.89,1231,117.0,Medicine,0,4,1.0,3,10,0,Texas,1
ST3643,Other,31,3.45,1484,105.0,Science,1,3,0,4,2,1,New York,1
ST3644,Female,28,3.04,1236,88.0,Law,1,0,1.0,5,1,1,Illinois,0
ST3645,Female,22,2.71,1363,83.0,Arts,0,1,1.0,5,2,0,Florida,0
ST3646,Male,32,2.62,1306,102.0,Law,1,0,0,4,6,0,Texas,0
ST3647,Female,29,2.64,1141,84.0,Business,1,3,1.0,10,6,0,Florida,0
ST3648,Male,30,2.89,1481,108.0,Business,0,3,1.0,2,2,0,New York,0
ST3649,Male,20,3.79,1251,92.0,Arts,0,3,0,10,6,0,California,1
ST3650,Female,21,3.85,1578,94.0,Business,0,1,0,3,4,0,Texas,1
ST3651,Female,17,3.21,1416,83.0,Arts,1,1,1.0,10,6,1,California,1
ST3652,Other,21,3.47,1064,104.0,Arts,1,0,0,7,6,1,Florida,1
ST3653,Male,20,3.62,1238,91.0,Medicine,0,0,0,6,3,0,Illinois,0
ST3654,Other,25,3.39,1150,112.0,Science,0,4,1.0,10,2,0,Texas,1
ST3655,Male,34,2.53,1061,109.0,Arts,1,2,0,10,7,0,Illinois,0
ST3656,Male,23,3.75,1375,89.0,Arts,0,3,0,6,7,1,New York,1
ST3657,Other,25,3.51,1598,105.0,Engineering,1,1,0,8,9,1,Texas,1
ST3658,Female,25,3.94,1574,120.0,Law,1,3,1.0,1,6,1,California,1
ST3659,Other,33,3.25,1084,87.0,Arts,0,3,1.0,9,9,1,California,1
ST3660,Other,33,3.11,1276,97.0,Arts,0,3,1.0,9,9,1,Florida,1
ST3661,Female,33,3.44,1107,95.0,Medicine,1,3,0,6,2,1,California,1
ST3662,Other,28,3.35,1042,95.0,Engineering,1,2,0,4,2,1,Florida,0
ST3663,Male,31,3.89,1366,81.0,Science,1,4,1.0,10,4,0,Florida,1
ST3664,Other,29,3.27,1431,83.0,Engineering,1,2,1.0,10,10,0,New York,1
ST3665,Male,24,3.81,1417,96.0,Arts,1,4,1.0,2,9,1,California,1
ST3666,Female,27,3.05,1287,101.0,Law,1,2,0,5,5,0,New York,1
ST3667,Female,33,2.96,1105,93.0,Science,1,4,,1,4,0,New York,0
ST3668,Male,30,3.83,1117,91.0,Arts,0,1,1.0,8,1,0,California,0
ST3669,Other,24,2.54,1095,109.0,Business,0,0,0,5,7,0,Texas,0
ST3670,Female,32,3.0,1467,93.0,Engineering,1,3,0,1,5,0,New York,1
ST3671,Male,19,3.43,1460,81.0,Law,0,4,1.0,8,4,1,Illinois,1
ST3672,Male,21,3.83,1204,83.0,Law,0,1,1.0,3,5,1,Texas,1
ST3673,Female,21,3.42,1357,116.0,Science,1,1,0,2,1,0,Illinois,1
ST3674,Female,33,3.56,1293,111.0,Medicine,0,1,0,10,9,0,California,1
ST3675,Other,20,2.75,1010,100.0,Medicine,1,2,,7,10,0,California,0
ST3676,Other,18,3.49,1222,86.0,Business,1,3,0,1,1,0,Florida,0
ST3677,Other,20,2.53,1053,117.0,Science,0,0,1.0,6,2,0,California,0
ST3678,Male,31,3.59,1504,91.0,Business,0,4,1.0,4,10,0,Illinois,1
ST3679,Other,20,2.79,1539,116.0,Science,1,4,0,3,7,1,Texas,1
ST3680,Other,31,3.17,1537,109.0,Business,0,2,1.0,3,10,0,Texas,1
ST3681,Male,19,3.98,1086,110.0,Law,1,0,,8,8,0,New York,1
ST3682,Other,21,3.53,1193,89.0,Science,1,4,1.0,9,4,0,Illinois,1
ST3683,Male,22,3.8,1249,107.0,Arts,0,4,0,4,1,0,Illinois,1
ST3684,Male,18,2.55,1050,108.0,Science,1,0,1.0,9,3,0,Texas,0
ST3685,Female,31,2.62,1546,97.0,Arts,1,2,1.0,10,8,1,Illinois,1
ST3686,Female,32,3.54,1182,86.0,Science,0,3,0,2,7,0,California,1
ST3687,Male,28,2.91,1195,94.0,Science,1,4,1.0,5,5,0,Florida,1
ST3688,Male,33,3.27,1233,119.0,Law,0,0,1.0,4,6,1,Texas,0
ST3689,Female,21,2.62,1509,100.0,Science,1,3,1.0,8,9,1,Florida,1
ST3690,Female,34,3.31,1346,,Business,1,2,1.0,8,9,0,Illinois,1
ST3691,Female,18,2.55,1194,85.0,Arts,0,0,1.0,3,10,0,Illinois,0
ST3692,Male,19,2.87,1032,119.0,Arts,0,3,1.0,2,10,1,Florida,0
ST3693,Other,25,3.68,1582,82.0,Law,1,4,0,7,2,0,New York,1
ST3694,Female,27,3.89,1525,120.0,Arts,0,3,1.0,8,8,1,California,1
ST3695,Male,33,3.24,1504,106.0,Law,0,3,0,4,8,1,New York,1
ST3696,Male,31,3.92,1169,102.0,Science,1,4,1.0,2,1,1,California,1
ST3697,Male,26,2.67,1523,116.0,Law,0,4,1.0,4,6,0,Texas,1
ST3698,Other,27,3.69,1393,96.0,Arts,1,4,1.0,9,2,1,Illinois,1
ST3699,Other,17,3.21,1159,82.0,Law,0,2,0,10,4,1,New York,0
ST3700,Other,22,3.31,1500,95.0,Medicine,0,1,0,4,2,0,Illinois,0
ST3701,Female,28,3.01,1284,114.0,Business,0,3,1.0,1,3,1,Florida,1
ST3702,Female,31,3.65,1436,111.0,Medicine,0,3,0,3,4,1,California,1
ST3703,Other,20,2.89,1129,89.0,Law,0,0,0,1,7,0,California,0
ST3704,Male,22,2.76,1167,103.0,Business,0,3,0,8,1,1,New York,0
ST3705,Female,29,2.78,1200,117.0,Science,1,0,0,3,9,0,Illinois,0
ST3706,Other,34,3.97,1423,81.0,Engineering,1,1,0,5,9,1,New York,1
ST3707,Male,27,3.7,1453,98.0,Business,1,3,0,1,2,1,New York,1
ST3708,Other,29,3.11,1065,106.0,Medicine,0,3,1.0,1,6,1,Texas,0
ST3709,Male,27,3.62,1247,112.0,Science,1,4,1.0,8,8,1,Illinois,1
ST3710,Male,24,2.84,1332,110.0,Science,0,2,1.0,6,6,0,Illinois,0
ST3711,Female,27,2.72,1423,97.0,Engineering,0,2,1.0,2,2,0,California,0
ST3712,Female,32,2.66,1289,113.0,Business,0,3,1.0,7,10,0,Texas,1
ST3713,Male,30,3.56,1048,81.0,Engineering,1,4,0,2,9,0,Texas,1
