customer_id,gender,age,region,customer_tenure_months,subscription_type,monthly_charges,num_support_tickets,service_calls_last_6_months,contract_type,payment_method,auto_renewal_enabled,multiple_services,active_last_month,login_frequency_per_week,usage_minutes_per_month,plan_changes_in_last_year,total_charges,churn
C2240,Other,45,Central,8,Basic,23.43,9,8,Month-to-Month,Bank Transfer,0,0,1,14.0,4889.97,1,168.02,1
C2241,Female,75,East,40,Standard,79.35,8,14,Month-to-Month,Bank Transfer,1,0,1,8.0,,0,3135.51,1
C2242,Male,55,West,52,Enterprise,30.34,6,13,Month-to-Month,Debit Card,0,0,1,24.0,4512.43,0,1530.86,0
C2243,Other,25,North,62,Basic,37.77,1,2,Month-to-Month,Credit Card,1,0,1,1.0,4460.82,4,2365.37,0
C2244,Male,56,South,12,Premium,33.17,2,3,1-Year,Credit Card,0,1,1,0,,3,365.02,0
C2245,Female,22,West,47,Basic,64.46,4,6,1-Year,Debit Card,0,1,1,4.0,2635.63,2,2982.44,0
C2246,Other,42,North,52,Enterprise,79.55,0,6,Month-to-Month,Bank Transfer,0,0,0,24.0,122.02,1,4149.47,0
C2247,Male,48,Central,64,Premium,61.04,5,6,Month-to-Month,PayPal,1,0,0,17.0,497.15,4,3910.51,0
C2248,Male,53,Central,2,Premium,72.37,6,11,2-Year,Credit Card,0,1,0,4.0,684.12,1,127.89,1
C2249,Male,45,West,22,Enterprise,29.66,1,14,2-Year,Credit Card,0,0,0,9.0,4585.91,0,603.45,0
C2250,Other,68,North,6,Enterprise,70.67,3,10,1-Year,PayPal,0,0,1,5.0,3419.25,1,457.78,0
C2251,Female,55,Central,5,Enterprise,90.13,8,0,2-Year,Credit Card,0,0,0,22.0,2067.07,1,432.6,1
C2252,Male,58,West,32,Enterprise,39.64,9,6,2-Year,Credit Card,0,1,1,8.0,384.04,3,1285.72,0
C2253,Male,77,North,47,Standard,99.68,0,13,2-Year,Credit Card,0,1,1,18.0,4304.45,0,4698.01,0
C2254,Male,45,East,65,Basic,63.6,4,5,2-Year,Bank Transfer,0,1,1,4.0,2260.07,0,4147.58,0
C2255,Male,55,South,42,Enterprise,39.71,1,4,2-Year,Credit Card,1,1,0,6.0,952.3,4,1667.95,0
C2256,Male,58,West,50,Premium,43.6,5,4,1-Year,PayPal,1,0,0,3.0,1480.95,1,2212.19,0
C2257,Female,37,West,24,Basic,83.12,9,11,2-Year,PayPal,1,0,1,8.0,4447.95,4,1946.43,0
C2258,Female,35,West,34,Premium,54.62,4,10,2-Year,Credit Card,0,1,0,19.0,1855.03,0,1864.52,0
C2259,Female,69,South,39,Basic,103.82,4,6,2-Year,Debit Card,0,0,0,10.0,4319.67,2,4095.72,0
C2260,Female,78,Central,44,Basic,81.68,6,6,2-Year,Debit Card,0,0,1,22.0,1932.81,1,3642.79,0
C2261,Female,29,East,37,Enterprise,107.59,4,7,1-Year,Debit Card,0,0,0,19.0,2614.44,0,3956.8,0
C2262,Other,57,West,71,Enterprise,119.48,2,12,1-Year,Debit Card,0,1,0,,2105.2,0,8500.76,0
C2263,Other,68,North,67,Enterprise,93.55,6,2,1-Year,Bank Transfer,1,0,1,21.0,764.66,4,6230.4,0
C2264,Female,65,Central,72,Enterprise,104.19,8,3,1-Year,Bank Transfer,0,0,1,14.0,3239.47,3,7463.43,0
C2265,Other,72,North,28,Premium,30.45,3,3,2-Year,Bank Transfer,0,0,1,11.0,1757.42,4,837.84,0
C2266,Other,21,North,41,Basic,24.83,7,2,Month-to-Month,Credit Card,1,0,0,19.0,4965.64,0,994.02,1
C2267,Male,47,West,42,Basic,110.02,4,1,1-Year,Credit Card,0,0,1,12.0,1893.94,3,4628.87,0
C2268,Other,70,North,44,Basic,36.74,7,13,1-Year,Bank Transfer,0,1,0,15.0,536.67,4,1664.32,0
C2269,Other,55,East,24,Basic,83.61,5,14,Month-to-Month,Bank Transfer,0,0,0,10.0,687.96,3,2056.18,1
C2270,Male,80,East,33,Basic,22.42,4,13,2-Year,Credit Card,0,1,1,1.0,3632.38,0,749.5,0
C2271,Male,68,East,36,Basic,58.29,5,13,Month-to-Month,Credit Card,0,0,1,16.0,4045.22,1,2052.33,0
C2272,Female,18,South,41,Basic,34.71,3,1,2-Year,Debit Card,1,1,1,6.0,163.14,3,1399.69,0
C2273,Female,24,South,67,Standard,72.09,7,8,2-Year,Credit Card,1,1,1,8.0,4888.43,0,4795.06,0
C2274,Female,48,East,71,Enterprise,90.6,4,5,1-Year,PayPal,1,0,0,3.0,4472.26,4,6473.64,0
C2275,Male,71,East,60,Standard,89.23,7,5,Month-to-Month,Debit Card,0,1,1,13.0,2978.31,0,5313.54,0
C2276,Female,36,West,63,Basic,35.89,1,8,Month-to-Month,Credit Card,1,1,1,12.0,2823.49,2,2265.22,0
C2277,Other,33,East,56,Basic,53.95,5,5,2-Year,PayPal,1,0,0,4.0,101.46,0,2980.01,0
C2278,Male,64,West,61,Basic,52.88,3,2,1-Year,Credit Card,0,0,0,24.0,3907.0,0,3227.71,0
C2279,Other,24,Central,55,Standard,90.84,7,11,2-Year,Bank Transfer,0,1,0,20.0,4435.56,4,4959.41,0
C2280,Other,50,East,14,Basic,47.28,3,6,1-Year,PayPal,1,1,1,18.0,1097.87,4,652.2,0
C2281,Male,56,South,70,Standard,65.05,0,12,2-Year,PayPal,0,0,0,8.0,3521.42,4,4543.62,0
C2282,Other,34,East,65,Premium,62.52,3,6,1-Year,Bank Transfer,1,1,0,17.0,1791.59,0,4016.98,0
C2283,Male,78,West,28,Enterprise,44.0,5,7,Month-to-Month,Bank Transfer,0,1,0,9.0,2816.38,3,1269.63,1
C2284,Male,34,South,23,Premium,67.58,1,10,2-Year,Bank Transfer,1,0,1,18.0,3580.15,1,1533.06,0
C2285,Male,27,North,57,Basic,77.79,6,10,1-Year,Credit Card,0,1,0,11.0,1919.11,2,4451.55,0
C2286,Other,25,Central,65,Standard,55.99,3,4,Month-to-Month,Bank Transfer,1,0,1,0,2644.94,2,3604.15,0
C2287,Female,53,East,70,Premium,116.72,9,9,Month-to-Month,PayPal,0,1,0,,1853.94,1,8205.1,1
C2288,Female,36,North,12,Standard,81.15,7,13,2-Year,Credit Card,1,1,0,18.0,3173.54,4,1022.76,1
C2289,Male,44,Central,11,Enterprise,119.03,4,4,1-Year,Debit Card,1,0,1,3.0,3029.06,4,1306.86,0
C2290,Female,74,Central,40,Standard,75.54,0,3,Month-to-Month,PayPal,1,1,0,14.0,4294.35,4,2987.18,0
C2291,Male,23,Central,30,Enterprise,38.08,9,14,2-Year,PayPal,1,0,0,13.0,1618.75,3,1173.6,0
C2292,Other,71,East,67,Premium,92.27,2,6,Month-to-Month,Bank Transfer,0,0,1,2.0,659.19,2,6184.27,0
C2293,Other,37,South,71,Premium,54.3,2,5,2-Year,Bank Transfer,1,1,1,15.0,3362.43,0,3847.53,0
C2294,Female,25,Central,24,Basic,84.63,4,5,2-Year,Credit Card,1,0,1,3.0,2984.27,4,2054.75,0
C2295,Male,65,East,45,Enterprise,68.42,4,14,1-Year,Bank Transfer,0,1,0,15.0,4027.09,3,3096.55,0
C2296,Female,70,West,32,Premium,64.65,9,2,Month-to-Month,Credit Card,0,0,0,,1585.65,0,2113.91,1
C2297,Other,38,East,66,Enterprise,52.94,8,5,2-Year,Debit Card,1,1,1,12.0,2967.31,2,3513.06,0
C2298,Male,56,Central,37,Basic,54.26,2,13,Month-to-Month,Bank Transfer,0,1,1,12.0,3613.69,0,1991.74,0
C2299,Other,43,Central,26,Basic,75.23,3,3,2-Year,Debit Card,0,0,0,21.0,3203.8,2,1948.3,0
C2300,Male,65,Central,16,Standard,38.79,4,4,Month-to-Month,Debit Card,1,0,0,8.0,4279.89,1,602.89,1
C2301,Male,77,East,66,Basic,46.01,3,0,1-Year,Credit Card,0,1,0,13.0,1991.48,2,3029.09,0
C2302,Other,18,Central,34,Standard,107.38,6,10,Month-to-Month,Credit Card,0,1,1,10.0,137.33,0,3670.14,1
C2303,Male,19,East,54,Basic,91.24,9,2,Month-to-Month,PayPal,0,0,1,5.0,217.2,2,4892.91,0
C2304,Male,36,North,70,Enterprise,84.39,0,5,1-Year,PayPal,0,1,1,14.0,4848.95,2,5881.37,0
C2305,Other,69,Central,71,Enterprise,89.05,4,2,1-Year,PayPal,0,1,1,5.0,3973.65,3,6291.6,0
C2306,Male,25,North,15,Standard,79.8,8,5,Month-to-Month,Bank Transfer,0,1,0,1.0,3898.97,1,1211.27,1
C2307,Female,73,Central,38,Standard,58.45,7,5,Month-to-Month,Bank Transfer,0,0,0,1.0,2778.65,1,2203.25,1
C2308,Female,48,West,54,Enterprise,66.72,6,3,2-Year,PayPal,1,0,1,9.0,820.61,3,3637.55,0
C2309,Other,30,Central,49,Premium,35.99,0,1,1-Year,Bank Transfer,0,1,0,0,4309.24,2,1807.9,0
C2310,Male,41,Central,6,Enterprise,100.31,8,3,Month-to-Month,Bank Transfer,1,1,1,12.0,4804.09,3,552.55,1
C2311,Male,19,East,51,Basic,27.05,5,0,Month-to-Month,Debit Card,0,0,0,1.0,1636.5,2,1416.68,1
C2312,Female,72,Central,56,Basic,92.25,1,8,Month-to-Month,Debit Card,0,0,1,8.0,4353.03,3,5215.6,0
C2313,Male,43,South,19,Standard,73.83,3,5,2-Year,Bank Transfer,0,0,1,21.0,4003.66,0,1363.96,0
C2314,Male,69,South,2,Enterprise,110.9,7,7,Month-to-Month,Debit Card,0,1,1,16.0,4309.39,0,182.13,1
C2315,Male,80,West,4,Premium,21.85,5,5,2-Year,PayPal,1,0,1,0,3455.17,4,41.15,0
C2316,Female,28,West,34,Enterprise,60.68,7,4,Month-to-Month,Bank Transfer,1,1,0,11.0,3052.58,0,2043.18,1
C2317,Male,62,South,72,Premium,106.13,4,10,Month-to-Month,Credit Card,0,1,1,12.0,895.72,2,7688.92,0
C2318,Female,31,East,9,Basic,65.25,1,14,1-Year,Bank Transfer,0,1,1,5.0,3866.22,0,542.13,0
C2319,Female,35,East,43,Enterprise,86.41,6,2,1-Year,Credit Card,1,1,0,21.0,646.3,4,3723.75,1
C2320,Female,25,East,39,Premium,97.74,8,13,1-Year,PayPal,0,1,1,6.0,4988.17,0,3859.73,0
C2321,Female,38,East,51,Basic,62.18,5,0,Month-to-Month,PayPal,0,0,0,19.0,780.66,2,3150.02,1
C2322,Other,30,Central,31,Premium,91.91,1,1,2-Year,Bank Transfer,1,1,0,4.0,2902.97,3,2845.59,0
C2323,Female,22,Central,37,Enterprise,118.81,1,9,Month-to-Month,Debit Card,1,0,1,17.0,4068.98,4,4368.66,1
C2324,Other,61,East,58,Premium,108.71,5,11,Month-to-Month,Debit Card,1,1,0,23.0,3316.17,1,6353.67,1
C2325,Female,59,North,4,Premium,101.34,7,8,Month-to-Month,Bank Transfer,0,1,1,,4635.43,1,441.76,1
C2326,Other,68,South,10,Enterprise,111.4,5,10,2-Year,Credit Card,0,1,1,23.0,1851.56,1,1141.15,0
C2327,Female,40,North,39,Standard,42.45,2,7,Month-to-Month,PayPal,0,1,1,11.0,150.21,2,1699.8,0
C2328,Male,23,North,27,Basic,113.46,2,7,2-Year,Bank Transfer,1,1,0,6.0,3106.7,1,3101.2,0
C2329,Female,72,West,54,Standard,88.37,3,12,2-Year,Debit Card,0,0,1,23.0,489.41,0,4801.38,0
C2330,Female,30,North,21,Enterprise,53.88,5,14,1-Year,Bank Transfer,0,0,1,9.0,3518.64,3,1115.55,0
C2331,Other,62,East,55,Basic,78.28,5,14,1-Year,PayPal,1,1,1,18.0,3060.41,1,4353.28,0
C2332,Other,36,West,15,Basic,104.71,4,10,2-Year,Credit Card,0,1,0,18.0,2610.45,1,1551.39,1
C2333,Female,40,West,5,Standard,60.2,7,14,1-Year,Debit Card,0,0,0,20.0,2302.89,3,324.36,1
C2334,Female,74,East,15,Premium,79.83,5,11,Month-to-Month,Bank Transfer,1,0,1,18.0,3464.4,4,1192.48,1
C2335,Male,33,North,43,Standard,53.78,4,5,2-Year,Debit Card,1,0,1,2.0,2523.62,1,2272.44,0
C2336,Other,48,South,19,Basic,55.09,0,3,2-Year,Credit Card,0,1,1,8.0,3257.87,2,1048.8,0
C2337,Other,43,North,24,Standard,91.78,4,7,2-Year,Debit Card,1,1,0,24.0,,4,2182.87,0
C2338,Male,53,East,39,Enterprise,109.89,7,13,Month-to-Month,Debit Card,1,1,1,8.0,1487.31,2,4253.75,1
C2339,Male,34,East,46,Basic,101.91,5,12,1-Year,Bank Transfer,0,1,0,6.0,1503.93,0,4682.07,0
C2340,Other,51,Central,2,Basic,110.29,3,4,2-Year,Credit Card,1,0,1,17.0,860.77,0,258.34,0
C2341,Male,76,Central,60,Enterprise,68.81,1,11,Month-to-Month,Bank Transfer,0,0,1,14.0,3965.24,0,4170.49,0
C2342,Male,31,South,69,Premium,55.21,0,1,2-Year,Credit Card,0,0,0,23.0,4702.95,2,3824.75,0
C2343,Male,28,Central,49,Basic,34.11,1,12,Month-to-Month,Bank Transfer,0,1,1,18.0,4881.08,0,1699.71,0
C2344,Male,78,East,44,Basic,30.28,0,14,2-Year,PayPal,1,0,1,20.0,2116.83,4,1363.12,0
C2345,Male,47,South,14,Premium,64.07,5,0,Month-to-Month,Credit Card,0,1,1,15.0,3370.17,4,858.59,1
C2346,Female,70,East,13,Enterprise,108.97,5,8,Month-to-Month,Debit Card,0,0,1,6.0,3827.46,1,1366.81,1
C2347,Female,72,East,69,Premium,51.84,9,3,Month-to-Month,Bank Transfer,1,1,1,17.0,4281.1,2,3613.49,0
C2348,Male,31,West,10,Premium,56.75,0,9,2-Year,Credit Card,1,0,0,16.0,949.45,4,615.38,0
C2349,Male,46,West,59,Premium,50.72,1,8,2-Year,Credit Card,0,0,1,23.0,1052.14,2,2986.7,0
C2350,Other,69,East,13,Premium,54.07,1,13,Month-to-Month,Debit Card,0,0,0,24.0,4731.66,3,750.36,1
C2351,Female,61,West,1,Premium,113.44,1,13,Month-to-Month,PayPal,0,1,1,,2419.19,3,78.38,1
C2352,Female,42,East,60,Premium,59.91,7,4,2-Year,Debit Card,0,0,0,10.0,4222.52,4,3604.76,0
C2353,Female,52,North,31,Basic,70.4,4,9,2-Year,Debit Card,1,0,0,14.0,2839.33,1,2207.07,0
C2354,Other,31,East,63,Basic,56.63,0,6,1-Year,Debit Card,1,0,1,23.0,3281.82,3,3549.28,0
C2355,Male,28,West,69,Enterprise,43.67,2,7,1-Year,Bank Transfer,1,0,0,7.0,2806.61,3,3013.22,0
C2356,Male,69,North,68,Enterprise,44.15,6,5,Month-to-Month,Bank Transfer,1,1,1,6.0,3565.89,1,3022.54,0
C2357,Male,39,North,54,Premium,112.28,6,10,Month-to-Month,Debit Card,1,1,0,11.0,3032.93,4,6064.46,1
C2358,Other,25,East,48,Enterprise,112.75,7,11,1-Year,Credit Card,0,1,1,9.0,342.91,2,5423.83,0
C2359,Female,29,North,8,Standard,111.93,8,0,Month-to-Month,Bank Transfer,1,1,0,7.0,1134.84,4,862.37,1
C2360,Other,41,North,12,Basic,21.21,1,13,2-Year,PayPal,0,0,1,6.0,1209.32,0,228.91,0
C2361,Other,72,East,49,Standard,74.63,8,13,2-Year,PayPal,1,1,0,3.0,2111.42,4,3654.37,0
C2362,Female,27,Central,3,Enterprise,100.01,7,12,Month-to-Month,PayPal,1,0,1,17.0,2241.84,2,300.12,1
C2363,Male,47,Central,65,Standard,53.01,3,9,2-Year,Debit Card,1,1,1,13.0,4617.26,3,3436.78,0
C2364,Other,23,Central,1,Premium,28.92,4,12,1-Year,Bank Transfer,1,0,1,13.0,152.69,2,0,0
C2365,Other,37,South,42,Basic,23.34,3,5,1-Year,Debit Card,0,0,0,20.0,3391.23,3,956.28,0
C2366,Other,32,West,65,Enterprise,37.41,5,1,2-Year,Credit Card,1,1,1,19.0,,3,2454.89,0
C2367,Female,28,West,65,Premium,35.61,5,14,2-Year,PayPal,0,1,0,23.0,372.98,2,2319.69,0
C2368,Other,26,South,59,Standard,105.04,0,12,1-Year,Credit Card,1,1,1,10.0,2250.55,3,6200.14,0
C2369,Male,30,South,10,Standard,90.48,1,5,Month-to-Month,Credit Card,1,0,1,12.0,2965.2,0,939.89,1
C2370,Other,46,West,57,Enterprise,95.88,1,14,2-Year,Bank Transfer,1,0,1,6.0,4870.09,2,5506.36,0
C2371,Female,49,South,64,Standard,56.25,9,2,2-Year,Credit Card,1,0,1,20.0,1500.45,3,3591.16,0
C2372,Other,27,North,10,Basic,27.06,5,7,2-Year,PayPal,1,1,1,8.0,3228.52,1,229.97,0
C2373,Other,49,West,55,Premium,82.63,6,9,2-Year,Debit Card,0,1,0,9.0,878.51,1,4544.2,0
C2374,Other,74,West,61,Premium,106.74,6,6,Month-to-Month,Bank Transfer,0,0,1,,2167.98,4,6479.97,1
C2375,Female,53,South,23,Enterprise,76.5,8,1,1-Year,Debit Card,1,1,0,4.0,2788.64,1,1719.0,1
C2376,Male,19,East,14,Premium,50.84,5,11,Month-to-Month,Credit Card,0,1,0,4.0,2337.99,2,681.7,1
C2377,Female,68,East,23,Standard,27.05,8,5,Month-to-Month,PayPal,1,1,1,8.0,1893.06,2,643.24,1
C2378,Male,62,East,20,Enterprise,57.93,6,6,1-Year,Bank Transfer,1,0,0,22.0,1986.73,2,1122.85,0
C2379,Other,39,South,5,Standard,85.52,9,0,1-Year,Debit Card,1,0,0,16.0,894.14,4,461.94,1
C2380,Male,20,West,46,Basic,36.9,5,2,Month-to-Month,Debit Card,0,0,1,17.0,2188.65,2,1718.25,0
C2381,Other,64,East,47,Standard,99.85,9,2,2-Year,Bank Transfer,1,1,1,3.0,482.32,3,4685.49,0
C2382,Other,27,Central,44,Enterprise,39.57,8,2,2-Year,PayPal,0,1,1,14.0,282.97,1,1774.4,0
C2383,Other,54,Central,61,Basic,79.84,2,12,2-Year,PayPal,1,1,1,2.0,2088.19,4,4914.6,0
C2384,Other,43,Central,71,Premium,77.33,8,13,Month-to-Month,PayPal,1,0,0,14.0,261.0,2,5514.56,0
C2385,Other,25,West,24,Enterprise,71.94,1,8,2-Year,Credit Card,0,1,0,0,197.83,2,1690.87,0
C2386,Female,79,South,26,Basic,103.22,8,5,1-Year,PayPal,0,1,0,24.0,4495.34,3,2721.03,1
C2387,Other,72,East,35,Premium,65.12,4,0,2-Year,Credit Card,1,1,1,11.0,1190.77,1,2308.68,0
C2388,Other,31,East,1,Premium,119.69,5,11,1-Year,Credit Card,1,1,1,1.0,634.19,0,109.31,1
C2389,Male,34,South,51,Standard,86.72,5,5,1-Year,Debit Card,1,1,0,21.0,1967.96,1,4466.77,0
C2390,Female,53,North,45,Enterprise,31.72,4,11,Month-to-Month,Credit Card,1,0,1,6.0,2908.0,0,1446.37,0
C2391,Other,73,South,56,Standard,100.3,5,7,1-Year,Debit Card,1,1,1,14.0,3925.99,3,5650.61,0
C2392,Male,40,East,71,Premium,32.01,9,2,2-Year,PayPal,1,0,0,7.0,3835.81,4,2233.76,0
C2393,Other,27,Central,20,Standard,106.68,1,6,1-Year,Bank Transfer,1,0,1,15.0,,2,2142.88,0
C2394,Male,64,North,42,Premium,39.11,0,7,Month-to-Month,Debit Card,1,1,0,6.0,734.38,0,1677.47,0
C2395,Male,67,Central,35,Premium,74.97,7,1,1-Year,Bank Transfer,0,1,0,19.0,1385.13,2,2621.47,0
C2396,Female,23,Central,15,Basic,48.79,7,0,Month-to-Month,Debit Card,1,1,0,6.0,430.34,2,774.24,1
C2397,Male,66,East,22,Basic,61.65,0,10,2-Year,PayPal,0,1,1,12.0,4920.33,0,1395.85,0
C2398,Male,37,Central,45,Standard,68.02,7,13,2-Year,Credit Card,1,1,0,1.0,4516.12,2,3074.79,0
C2399,Male,74,West,28,Standard,108.11,0,6,Month-to-Month,PayPal,0,0,1,18.0,2471.56,4,3059.52,1
C2400,Female,39,North,11,Premium,68.15,9,12,Month-to-Month,PayPal,0,0,0,7.0,2208.26,4,782.12,1
C2401,Male,19,North,55,Enterprise,79.44,1,11,Month-to-Month,Credit Card,1,1,1,6.0,1211.55,1,4353.92,0
C2402,Other,73,West,47,Basic,82.29,5,0,Month-to-Month,Credit Card,1,0,0,16.0,406.64,2,3916.45,1
C2403,Male,71,Central,55,Standard,72.01,9,5,2-Year,Credit Card,0,0,1,21.0,4368.86,2,3975.86,0
C2404,Male,38,East,50,Standard,116.38,0,4,2-Year,Bank Transfer,0,1,1,24.0,4019.04,3,5812.15,0
C2405,Other,42,North,47,Premium,90.84,0,9,1-Year,Bank Transfer,1,1,1,2.0,52.11,2,4256.52,0
C2406,Male,36,North,69,Basic,27.9,2,9,1-Year,Debit Card,1,0,1,20.0,2832.73,2,1973.22,0
C2407,Male,66,West,26,Standard,69.23,1,1,1-Year,PayPal,0,1,0,5.0,4207.77,1,1788.18,0
C2408,Male,35,West,52,Basic,79.33,8,13,2-Year,Credit Card,0,1,1,22.0,100.25,1,4077.03,0
C2409,Male,44,North,23,Standard,68.49,3,3,Month-to-Month,PayPal,0,1,0,18.0,2692.28,4,1576.19,1
C2410,Female,39,North,55,Enterprise,93.06,3,6,Month-to-Month,PayPal,1,0,0,22.0,2430.06,4,5098.67,1
C2411,Female,40,North,70,Standard,82.64,5,7,2-Year,Credit Card,0,1,1,20.0,1110.13,2,5831.89,0
C2412,Male,37,West,63,Standard,80.35,1,13,1-Year,Credit Card,1,1,0,0,3777.85,3,5066.29,0
C2413,Male,51,North,17,Enterprise,104.25,4,6,1-Year,PayPal,0,1,1,22.0,3590.62,2,1766.31,0
C2414,Male,39,Central,67,Standard,26.39,4,4,1-Year,Debit Card,1,1,1,8.0,3029.77,1,1738.31,0
C2415,Other,39,East,70,Standard,66.5,5,10,2-Year,Debit Card,0,0,1,22.0,2245.32,2,4653.51,0
C2416,Female,21,Central,53,Basic,54.97,4,9,1-Year,PayPal,0,1,1,21.0,299.34,1,2958.75,0
C2417,Female,63,West,12,Enterprise,87.04,3,11,Month-to-Month,Debit Card,1,0,0,3.0,1718.72,3,1086.05,1
C2418,Male,70,North,70,Premium,62.95,5,6,Month-to-Month,PayPal,1,0,1,7.0,3780.84,0,4383.56,0
C2419,Female,53,North,36,Enterprise,102.18,5,14,1-Year,Credit Card,1,0,1,18.0,964.82,1,3694.26,0
C2420,Female,64,South,9,Standard,56.15,6,3,1-Year,Bank Transfer,1,0,0,17.0,1831.47,2,466.66,1
C2421,Other,67,North,65,Enterprise,40.83,2,0,1-Year,Bank Transfer,1,0,0,3.0,511.67,0,2609.97,0
C2422,Male,53,Central,19,Premium,117.97,1,11,Month-to-Month,Credit Card,1,0,0,14.0,3854.1,0,2247.48,1
C2423,Male,63,North,46,Enterprise,78.2,1,12,2-Year,Credit Card,0,1,1,6.0,4418.93,1,3630.67,0
C2424,Female,29,South,8,Enterprise,89.38,1,0,Month-to-Month,Debit Card,1,1,0,1.0,3014.47,3,709.65,1
C2425,Other,57,West,54,Standard,46.19,3,8,1-Year,PayPal,1,1,1,14.0,2083.59,0,2491.08,0
C2426,Male,38,West,65,Basic,51.52,8,10,2-Year,Credit Card,0,0,0,9.0,2879.63,2,3380.38,0
C2427,Female,29,North,71,Enterprise,81.76,3,3,Month-to-Month,Bank Transfer,1,1,0,16.0,3678.73,0,5805.16,0
C2428,Other,64,Central,48,Standard,97.22,5,6,Month-to-Month,PayPal,0,0,0,20.0,4946.65,0,4690.53,1
C2429,Other,25,South,7,Standard,35.96,9,11,2-Year,Bank Transfer,1,1,1,1.0,3733.97,3,266.82,0
C2430,Female,24,South,72,Enterprise,39.52,6,4,2-Year,Debit Card,1,0,1,6.0,1549.95,1,2801.31,0
C2431,Male,60,South,10,Enterprise,98.49,4,14,Month-to-Month,Credit Card,1,1,0,5.0,3452.92,3,958.13,1
C2432,Female,31,North,53,Standard,25.5,9,7,2-Year,PayPal,1,1,1,17.0,106.17,2,1312.89,0
C2433,Other,34,South,19,Premium,78.81,3,8,Month-to-Month,Credit Card,0,1,1,17.0,900.46,3,1484.55,1
C2434,Male,66,West,33,Basic,87.37,9,7,1-Year,Debit Card,1,1,0,19.0,3943.11,2,2835.85,1
C2435,Male,20,West,6,Enterprise,55.53,4,11,1-Year,Bank Transfer,1,0,0,17.0,4547.26,0,318.38,0
C2436,Other,33,North,36,Premium,80.46,9,2,2-Year,Credit Card,1,0,0,18.0,3349.07,2,2861.74,0
C2437,Male,34,Central,41,Basic,113.52,9,3,1-Year,Credit Card,0,0,1,16.0,3967.24,1,4694.2,0
C2438,Female,71,North,27,Standard,26.66,8,3,Month-to-Month,PayPal,0,1,1,19.0,942.47,1,697.21,0
C2439,Other,43,East,34,Enterprise,25.41,9,14,Month-to-Month,Bank Transfer,1,1,1,16.0,1838.27,2,834.75,0
C2440,Male,36,North,2,Basic,37.19,1,4,2-Year,Debit Card,0,0,0,6.0,3795.22,2,107.96,0
C2441,Female,24,Central,34,Enterprise,33.01,8,4,Month-to-Month,Credit Card,0,0,1,15.0,2259.82,4,1089.62,1
C2442,Female,38,East,53,Premium,81.09,4,7,Month-to-Month,Credit Card,1,1,0,15.0,1335.88,0,4285.38,1
C2443,Other,77,East,24,Basic,91.18,4,8,2-Year,PayPal,0,1,1,16.0,684.12,0,2140.0,0
C2444,Male,21,North,51,Enterprise,56.73,4,11,2-Year,Bank Transfer,1,1,1,19.0,272.28,0,2917.18,0
C2445,Male,31,West,11,Standard,43.72,7,6,1-Year,Credit Card,0,0,0,14.0,1762.08,2,476.94,1
C2446,Other,70,South,44,Enterprise,64.91,8,1,2-Year,PayPal,0,1,1,18.0,1850.63,2,2806.41,0
C2447,Female,74,South,37,Enterprise,100.47,1,6,1-Year,Credit Card,1,0,0,15.0,3735.18,1,3763.77,0
C2448,Other,42,North,37,Standard,52.18,5,14,2-Year,Debit Card,1,0,0,13.0,1260.81,2,1927.45,0
C2449,Female,38,North,18,Enterprise,78.44,1,3,Month-to-Month,Bank Transfer,1,0,1,21.0,1609.9,1,1364.37,1
C2450,Female,31,South,19,Basic,42.67,4,0,Month-to-Month,Debit Card,0,1,0,8.0,3618.2,2,848.49,1
C2451,Female,21,East,25,Standard,94.92,3,8,2-Year,Bank Transfer,0,0,1,16.0,2496.73,3,2383.89,0
C2452,Male,38,East,50,Standard,24.46,1,4,2-Year,Debit Card,1,1,1,1.0,4827.26,2,1177.75,0
C2453,Male,30,South,9,Premium,93.34,6,8,1-Year,Credit Card,0,0,1,19.0,4406.69,2,792.01,0
C2454,Other,32,South,64,Enterprise,117.85,6,5,2-Year,PayPal,0,0,0,22.0,2286.64,3,7559.17,0
C2455,Other,40,West,2,Enterprise,59.07,2,6,Month-to-Month,PayPal,1,0,0,15.0,4552.19,4,155.64,1
C2456,Female,74,North,69,Standard,70.06,0,3,2-Year,PayPal,1,1,0,,4904.21,4,4810.14,0
C2457,Other,76,Central,61,Premium,80.93,8,13,2-Year,Credit Card,0,1,1,10.0,1010.75,3,4895.46,0
C2458,Female,73,Central,51,Enterprise,110.33,6,14,2-Year,Credit Card,0,1,0,24.0,4023.03,4,5631.43,1
C2459,Female,73,North,35,Enterprise,26.87,8,13,Month-to-Month,Credit Card,1,1,1,8.0,1299.5,4,900.92,1
C2460,Male,20,North,7,Standard,87.61,2,10,2-Year,PayPal,0,0,1,11.0,4256.67,2,659.93,1
C2461,Female,39,Central,25,Standard,43.89,2,7,Month-to-Month,Credit Card,0,1,0,21.0,2426.84,3,1090.48,1
C2462,Female,65,West,55,Premium,75.54,9,10,Month-to-Month,PayPal,0,0,0,23.0,927.67,1,4132.69,1
C2463,Male,67,West,18,Basic,101.13,5,0,2-Year,Credit Card,1,1,0,20.0,2284.72,2,1819.75,1
C2464,Female,73,West,70,Enterprise,100.72,0,8,Month-to-Month,Debit Card,1,0,1,18.0,2208.47,1,7041.25,0
