house_id,location,area_sqft,num_bedrooms,num_bathrooms,garage,year_built,lot_size_sqft,num_floors,has_basement,has_pool,house_style,exterior_material,condition_rating,proximity_to_city_center_km,school_quality_rating,crime_rate_per_1000,price
ID_3049,Phoenix,3802,6,2,1,1953,1849,2,1,1.0,Traditional,Stucco,3,8.81,1,4.91,1003222
ID_3050,San Antonio,4349,4,5,0,1939,11953,1,0,0,Modern,Vinyl,6,39.44,2,8.41,973324
ID_3051,Phoenix,3262,1,2,0,1991,19385,1,0,1.0,Modern,Vinyl,9,35.49,2,2.03,825265
ID_3052,San Diego,886,2,3,1,1909,8406,2,1,0,Ranch,Brick,4,22.46,1,9.97,359090
ID_3053,Phoenix,2233,1,2,0,2002,2105,3,1,1.0,Ranch,Wood,10,1.78,3,9.03,730514
ID_3054,New York,4978,2,4,0,2011,6932,2,1,0,Contemporary,Vinyl,6,34.85,9,2.83,1208694
ID_3055,Philadelphia,2797,6,3,1,1900,15133,1,1,0,Ranch,Stucco,2,38.77,7,5.97,781215
ID_3056,San Jose,2965,6,5,0,2000,17662,1,0,0,Ranch,,8,23.23,5,2.22,977916
ID_3057,San Antonio,4998,1,3,1,1924,9556,1,0,0,Colonial,Stucco,10,8.48,10,0.69,1132469
ID_3058,Houston,1628,2,5,1,1928,2775,1,0,1.0,Colonial,Wood,7,35.16,4,4.1,553386
ID_3059,Los Angeles,4841,6,4,0,1946,8949,2,0,1.0,Contemporary,Vinyl,8,20.21,10,6.62,1235218
ID_3060,Houston,1169,1,5,1,1908,7640,3,1,1.0,Modern,Brick,9,8.52,1,8.32,496453
ID_3061,Dallas,3057,3,4,0,1994,6809,3,1,1.0,Contemporary,Brick,3,19.52,3,9.44,876228
ID_3062,San Diego,1211,6,4,0,1942,7266,3,1,0,Colonial,Vinyl,10,12.89,6,5.96,638817
ID_3063,Houston,2841,2,3,0,1960,7930,1,0,0,Ranch,Stucco,6,17.23,6,9.83,731036
ID_3064,Houston,3743,6,2,1,1990,11181,3,1,1.0,Modern,Brick,7,46.61,8,9.39,1048985
ID_3065,Philadelphia,1198,4,2,1,1906,4050,2,1,1.0,Traditional,Vinyl,9,48.01,5,0.84,497836
ID_3066,San Diego,4540,6,1,1,1941,6524,3,0,1.0,Colonial,Brick,3,9.8,2,8.85,1086388
ID_3067,Houston,4014,5,4,1,1950,10035,2,1,0,Modern,Vinyl,8,9.38,2,2.16,1051507
ID_3068,San Antonio,1348,2,3,1,1994,14804,1,0,1.0,Colonial,Brick,5,26.1,1,6.34,564274
ID_3069,Los Angeles,4958,2,3,0,1933,5899,3,1,1.0,Ranch,Vinyl,7,17.05,3,7.13,1070664
ID_3070,New York,951,6,2,1,2003,14076,1,1,0,Colonial,Brick,3,48.95,4,3.67,587149
ID_3071,Phoenix,1689,5,2,0,2019,1046,2,0,0,Contemporary,Stucco,5,28.76,9,8.08,640125
ID_3072,Chicago,1959,3,4,1,1965,7514,1,0,1.0,Modern,Wood,10,4.24,10,7.15,843110
ID_3073,San Antonio,1302,5,3,1,2010,17449,3,0,0,Modern,Brick,5,7.55,9,5.47,773717
ID_3074,San Diego,4778,4,5,1,1923,17449,1,1,1.0,Colonial,Wood,9,25.62,3,1.01,1208454
ID_3075,San Jose,4797,1,3,1,1987,13767,3,0,0,Contemporary,Wood,10,39.57,9,2.0,1204739
ID_3076,Chicago,3931,2,1,1,1935,2239,2,1,1.0,Ranch,Stucco,7,16.59,10,3.34,961139
ID_3077,Dallas,2294,4,3,1,1906,8668,2,0,1.0,Contemporary,Brick,10,33.87,3,5.63,699851
ID_3078,San Diego,3452,3,3,0,2010,6043,3,1,1.0,Ranch,Stucco,1,39.2,9,9.25,953656
ID_3079,Philadelphia,4042,5,1,1,1971,9498,1,0,1.0,Modern,Wood,5,35.19,9,9.52,974288
ID_3080,Chicago,3176,1,4,0,1911,8313,2,0,0,Traditional,Wood,1,18.29,10,7.37,767726
ID_3081,Philadelphia,3715,1,4,1,1944,15730,1,0,1.0,Colonial,Wood,8,18.48,2,6.92,922104
ID_3082,Houston,3709,3,2,1,2006,9684,3,0,0,Colonial,Wood,3,10.13,6,1.9,953673
ID_3083,Dallas,4358,3,3,1,2007,2843,2,0,0,Traditional,Brick,10,9.94,3,3.79,1094649
ID_3084,San Jose,3166,6,5,1,1987,13028,1,0,,Contemporary,Vinyl,5,47.81,8,3.35,896062
ID_3085,Chicago,1374,3,3,0,1918,17410,2,1,0,Colonial,Brick,2,28.26,2,6.69,510513
ID_3086,Houston,4575,5,5,0,1941,4936,1,0,1.0,Traditional,Vinyl,1,27.05,6,4.67,1042977
ID_3087,San Antonio,3941,3,5,0,1956,2848,1,1,1.0,Ranch,Wood,4,37.12,6,3.43,990428
ID_3088,Phoenix,2603,3,1,0,1933,7624,3,1,1.0,Modern,Stucco,2,30.26,5,9.19,718751
ID_3089,Houston,1917,5,4,0,1918,10701,2,1,0,Contemporary,Brick,8,49.2,8,4.48,643410
ID_3090,New York,1711,3,3,1,1962,13327,3,0,0,Traditional,Stucco,10,15.35,7,1.53,686494
ID_3091,San Diego,4528,5,5,1,1915,14018,3,0,0,Colonial,Vinyl,3,15.96,7,8.03,1100962
ID_3092,San Antonio,4314,1,1,0,1946,16949,2,0,,Contemporary,Stucco,6,41.51,4,5.64,903968
ID_3093,Phoenix,2284,6,4,1,2008,5632,1,1,0,Contemporary,Vinyl,8,15.28,4,3.4,840923
ID_3094,New York,1270,2,3,0,1908,8601,3,0,0,Modern,Brick,7,37.85,2,6.7,423377
ID_3095,Dallas,1742,6,3,1,1952,16541,3,0,1.0,Traditional,Wood,1,26.64,5,1.68,799222
ID_3096,San Jose,1816,4,1,0,1947,12329,2,0,1.0,Contemporary,Stucco,10,44.51,9,9.5,613347
ID_3097,San Antonio,4507,1,2,1,1989,3823,1,0,0,Ranch,Brick,6,30.69,9,9.45,964911
ID_3098,New York,3407,2,4,1,1939,5394,2,0,0,Ranch,Stucco,7,21.49,2,0.55,865299
ID_3099,San Antonio,4543,5,1,1,1905,17417,1,1,1.0,Colonial,Vinyl,7,18.61,5,6.41,1140464
ID_3100,San Jose,1875,6,2,0,1984,8670,3,0,1.0,Contemporary,Wood,1,20.77,2,2.01,713810
ID_3101,New York,4695,3,5,1,1900,8050,1,0,0,Traditional,Stucco,5,10.65,1,0.67,1053517
ID_3102,San Jose,2532,4,4,0,1953,3749,3,0,1.0,Modern,Wood,9,11.37,2,0.87,851165
ID_3103,San Antonio,2914,4,1,1,2014,10429,1,1,1.0,Modern,Stucco,2,39.67,2,1.15,859877
ID_3104,San Jose,4908,2,5,0,1954,6975,3,1,0,Ranch,Stucco,2,34.66,6,9.66,1041349
ID_3105,Los Angeles,2549,3,5,1,1983,10791,3,0,0,Traditional,Vinyl,4,13.12,4,3.09,801330
ID_3106,San Diego,3022,2,4,0,1918,12270,3,1,1.0,Colonial,Vinyl,9,5.18,9,0.42,961068
ID_3107,Houston,2453,6,3,0,2010,2178,2,1,0,Modern,Brick,5,15.42,6,3.27,865272
ID_3108,San Jose,4609,4,4,1,1902,19008,2,0,0,Colonial,Stucco,9,42.98,6,6.62,1035408
ID_3109,Houston,4253,4,3,0,1987,10197,2,0,,Ranch,Wood,10,35.73,1,7.72,993874
ID_3110,San Diego,3846,4,2,0,1960,11335,3,1,1.0,Colonial,Wood,8,2.94,4,0.96,1092036
ID_3111,Chicago,2884,4,4,1,1995,6270,1,1,0,Contemporary,Brick,7,22.2,3,5.86,854781
ID_3112,San Jose,3909,6,4,1,1925,9166,1,0,1.0,Contemporary,Vinyl,8,6.14,9,4.47,1139009
ID_3113,Houston,3867,6,1,1,1935,6385,3,1,0,Ranch,Stucco,10,43.55,4,1.8,942560
ID_3114,Philadelphia,2802,4,1,1,1919,6497,1,1,0,Contemporary,Brick,6,46.89,1,3.74,648522
ID_3115,Dallas,1426,2,2,0,1947,16212,3,1,1.0,Colonial,Stucco,9,18.64,8,5.01,676706
ID_3116,San Antonio,2820,2,2,0,1937,5477,1,0,0,Colonial,Brick,10,22.15,3,3.08,695930
ID_3117,Los Angeles,2449,3,5,0,2018,5237,3,0,0,Colonial,Wood,7,35.83,9,0.26,822094
ID_3118,San Antonio,3480,3,3,1,2013,1853,1,0,0,Modern,Vinyl,6,37.66,10,9.66,904453
ID_3119,Dallas,3294,2,3,1,1949,6520,2,1,0,Contemporary,Vinyl,10,21.41,10,4.01,897218
ID_3120,Chicago,4892,2,2,1,1995,15928,1,0,1.0,Traditional,,10,46.63,7,3.98,1134485
ID_3121,Philadelphia,2181,4,4,0,1929,13566,3,0,1.0,Colonial,Brick,4,43.3,2,5.94,669956
ID_3122,Chicago,4353,5,4,0,2010,12620,2,0,1.0,Ranch,,4,45.47,1,0.53,1057107
ID_3123,Los Angeles,2617,2,3,1,1930,12103,3,0,1.0,Contemporary,Brick,6,7.94,3,5.73,808816
ID_3124,San Antonio,2471,6,1,1,1992,17647,1,1,1.0,Traditional,Stucco,5,10.44,5,4.94,953327
ID_3125,San Antonio,2437,4,4,0,1943,18722,3,0,1.0,Traditional,Brick,8,31.45,5,4.85,869734
ID_3126,Phoenix,1832,5,5,0,1996,15744,3,1,1.0,Colonial,Brick,3,42.54,2,4.83,758896
ID_3127,San Jose,3024,3,1,1,1914,12730,1,1,0,Colonial,Wood,1,20.61,5,4.13,760829
ID_3128,New York,1182,5,2,1,1959,10916,3,1,0,Ranch,Stucco,4,46.76,5,5.2,555879
ID_3129,New York,1126,5,5,1,1978,15228,3,1,0,Contemporary,Wood,4,21.42,5,0.69,746721
ID_3130,New York,1222,5,3,0,1924,2835,3,0,1.0,Colonial,Wood,6,41.74,3,2.61,479456
ID_3131,New York,2421,6,4,0,1920,1093,3,0,1.0,Contemporary,Brick,10,6.53,3,3.25,783706
ID_3132,San Antonio,1571,2,1,0,1956,15429,2,1,0,Traditional,Wood,1,29.04,3,5.54,518094
ID_3133,San Antonio,3849,1,5,1,2009,18629,2,1,0,Modern,Brick,5,4.62,3,4.74,1040796
ID_3134,Chicago,4469,6,4,1,2000,18487,3,0,1.0,Modern,Wood,3,37.02,2,9.16,1195910
ID_3135,Dallas,2315,3,1,1,1902,6051,1,1,1.0,Colonial,Stucco,7,31.02,1,7.47,636429
ID_3136,Houston,3378,6,1,0,1908,7151,3,0,1.0,Ranch,Stucco,7,32.62,5,4.81,866862
ID_3137,Philadelphia,4548,4,1,1,1950,15606,3,0,0,Colonial,Stucco,10,42.9,7,6.14,1044919
ID_3138,Los Angeles,2695,6,3,0,1923,10914,1,0,1.0,Contemporary,Vinyl,5,39.21,9,7.92,799468
ID_3139,San Antonio,2680,1,1,0,1922,12851,2,1,0,Traditional,Wood,3,19.26,1,6.97,622719
ID_3140,Los Angeles,4983,6,2,0,2002,4833,1,0,0,Modern,Stucco,10,19.65,7,2.14,1195527
ID_3141,Phoenix,2682,2,3,1,2020,8033,2,0,1.0,Ranch,Vinyl,1,23.39,6,6.01,829583
ID_3142,Houston,4083,1,3,1,1922,19159,3,1,1.0,Traditional,Wood,8,26.73,10,8.68,1047763
ID_3143,San Jose,1906,3,2,0,1918,9744,1,0,1.0,Modern,Brick,3,2.29,3,1.05,622536
ID_3144,Philadelphia,4844,6,4,1,1905,1978,2,1,0,Contemporary,Stucco,6,40.38,5,5.89,1055231
ID_3145,New York,3171,2,1,0,1969,18445,3,1,1.0,Modern,Stucco,2,9.28,10,8.53,973748
ID_3146,San Antonio,3356,1,1,0,1991,12945,1,1,0,Colonial,Vinyl,1,46.16,9,3.76,814132
ID_3147,Dallas,1343,3,3,0,1960,1737,3,1,1.0,Modern,Brick,10,22.78,1,9.59,559559
ID_3148,Philadelphia,4517,2,4,0,1931,9142,3,1,1.0,Contemporary,Brick,10,9.41,4,7.94,1060012
ID_3149,New York,933,5,3,1,1970,12656,1,0,0,Traditional,Stucco,3,23.99,2,0.15,590212
ID_3150,San Antonio,2275,3,2,1,1923,10009,2,0,0,Colonial,Stucco,5,30.71,10,0.68,694501
ID_3151,Chicago,2736,4,5,1,2006,3620,3,1,0,Contemporary,Wood,8,3.65,8,0.67,975844
ID_3152,Houston,3905,3,4,1,2022,7737,3,1,0,Ranch,Stucco,7,3.92,5,1.59,1102775
ID_3153,Houston,3837,2,1,0,1973,2812,1,1,1.0,Colonial,Brick,6,39.23,5,0.19,897186
ID_3154,Chicago,1545,4,3,0,1962,17383,3,0,0,Traditional,Vinyl,2,30.56,1,0.68,618444
ID_3155,Phoenix,4200,6,5,0,1933,3073,1,0,0,Traditional,Brick,5,29.34,1,3.97,924577
ID_3156,San Antonio,2114,2,1,0,1981,14628,2,1,1.0,Colonial,Stucco,6,11.37,5,3.24,789685
ID_3157,Houston,4071,5,1,0,2020,14761,3,1,0,Modern,Brick,10,41.15,3,8.48,1054957
ID_3158,Houston,1654,5,5,0,1982,1844,3,0,1.0,Traditional,Stucco,5,6.9,1,1.45,673547
ID_3159,New York,4703,4,5,0,1946,5441,3,0,1.0,Contemporary,Stucco,1,24.94,4,6.37,1072765
ID_3160,Los Angeles,2875,3,4,0,1943,17219,1,1,1.0,Traditional,Wood,4,45.52,1,1.68,819003
ID_3161,Los Angeles,3372,1,3,0,1906,4226,3,0,1.0,Colonial,Wood,1,22.31,9,6.77,773051
ID_3162,Dallas,4106,6,4,1,1973,12675,2,0,1.0,Ranch,Wood,6,36.36,7,1.23,1127389
ID_3163,Phoenix,4015,3,2,0,2020,8581,2,0,0,Contemporary,Vinyl,6,6.63,7,2.43,1065599
ID_3164,Dallas,1882,5,2,1,1928,2286,1,0,0,Traditional,Stucco,8,37.25,8,7.82,651956
ID_3165,Houston,1986,1,1,1,1974,3876,2,1,1.0,Traditional,Stucco,4,9.87,1,4.89,578171
ID_3166,Phoenix,962,3,3,1,1994,14586,3,1,1.0,Modern,Stucco,1,1.64,3,3.78,646900
ID_3167,New York,2971,1,3,0,1905,6678,2,1,0,Colonial,Vinyl,8,15.86,4,6.81,739644
ID_3168,San Antonio,4041,6,2,1,1956,15124,1,0,0,Colonial,,6,21.42,2,9.12,999869
ID_3169,Dallas,1476,2,5,0,2009,7533,1,1,1.0,Colonial,Vinyl,7,6.35,7,6.32,727106
ID_3170,Houston,802,5,4,1,1991,15422,1,1,0,Colonial,Vinyl,3,27.23,9,3.95,658974
ID_3171,Philadelphia,800,6,1,1,1953,19995,1,0,0,Contemporary,Stucco,8,38.97,10,2.89,598526
ID_3172,San Diego,4360,3,5,1,1968,8493,3,0,1.0,Colonial,Brick,6,17.86,6,2.18,1184628
ID_3173,Chicago,1446,2,1,0,1981,13406,3,0,0,Ranch,Wood,6,39.43,4,9.48,440162
ID_3174,New York,4589,5,3,1,1992,2151,3,0,1.0,Colonial,Vinyl,10,12.36,1,3.82,1182067
ID_3175,Dallas,2697,6,3,0,2013,3072,1,0,1.0,Ranch,Wood,7,30.37,4,3.1,852269
ID_3176,San Diego,1767,6,1,0,1963,14401,3,1,1.0,Colonial,Stucco,10,48.3,3,0.13,705963
ID_3177,Los Angeles,4384,2,5,1,1971,19290,3,1,0,Traditional,Stucco,2,42.19,6,5.4,1048051
ID_3178,San Diego,2325,3,2,0,2022,18723,3,1,1.0,Contemporary,Vinyl,5,14.96,6,5.65,894274
ID_3179,Philadelphia,4770,5,4,0,1923,15775,3,0,1.0,Ranch,Brick,10,18.33,3,6.57,1140790
ID_3180,San Antonio,4787,5,4,1,2009,2775,3,1,1.0,Modern,Brick,10,28.54,6,0.74,1290998
ID_3181,San Diego,3466,6,1,1,1998,16371,3,0,1.0,Ranch,Vinyl,9,8.13,2,3.71,1078571
ID_3182,Dallas,4470,6,5,0,2011,5406,2,0,0,Traditional,Brick,10,41.62,4,2.01,1135060
ID_3183,Philadelphia,3440,3,5,1,2019,2856,3,0,0,Contemporary,Stucco,10,37.25,4,2.69,960815
ID_3184,Dallas,2909,5,3,1,1982,16822,1,0,0,Contemporary,Vinyl,3,4.09,4,2.42,880059
ID_3185,Los Angeles,1897,2,1,1,1932,13939,2,0,1.0,Modern,Vinyl,6,37.81,5,6.94,616843
ID_3186,San Jose,3369,2,2,0,1903,19077,3,1,1.0,Contemporary,Stucco,5,32.5,10,4.74,896396
ID_3187,San Jose,1364,4,5,1,2016,10382,2,1,0,Traditional,,3,42.76,3,0.27,668686
ID_3188,Philadelphia,4960,2,5,0,1955,1404,3,0,0,Traditional,Brick,9,10.48,8,5.84,1184821
ID_3189,Phoenix,2674,4,5,1,2003,3614,3,0,0,Colonial,Stucco,3,3.46,10,7.49,884016
ID_3190,Dallas,801,4,2,1,1920,8935,1,0,1.0,Traditional,Brick,8,1.99,1,1.96,489379
ID_3191,Los Angeles,3930,2,1,0,1982,5253,1,1,0,Ranch,Stucco,6,9.84,2,1.4,927020
ID_3192,Dallas,2928,5,4,1,1973,7684,2,0,0,Colonial,Wood,4,35.43,5,5.26,849513
ID_3193,New York,4199,3,4,0,1901,2444,1,1,1.0,Ranch,Stucco,4,40.1,7,3.27,958706
ID_3194,Philadelphia,3388,5,2,0,1904,10182,1,0,0,Traditional,Vinyl,10,22.61,9,5.16,814974
ID_3195,San Antonio,4130,3,5,0,1945,9337,3,0,1.0,Ranch,Stucco,6,32.38,2,1.52,991517
ID_3196,San Diego,3201,6,4,1,1967,7676,3,0,1.0,Contemporary,Stucco,6,18.01,7,5.64,985518
ID_3197,Houston,4033,6,3,0,1946,6427,2,1,1.0,Modern,Brick,4,11.67,8,9.57,1085282
ID_3198,Philadelphia,2686,6,5,1,1926,6198,3,0,1.0,Contemporary,Vinyl,5,4.17,1,7.89,831155
ID_3199,Chicago,2497,6,3,1,1973,18566,2,1,0,Ranch,,8,49.46,1,2.73,827696
ID_3200,San Diego,1378,5,5,0,1963,8510,2,1,1.0,Ranch,Brick,6,25.99,3,3.68,698243
ID_3201,Philadelphia,4099,6,3,1,1982,4926,2,1,1.0,Colonial,Brick,6,42.82,7,7.04,1081404
ID_3202,New York,3940,2,1,1,1922,16297,1,0,0,Traditional,Wood,5,6.29,10,1.27,992884
ID_3203,San Diego,4261,1,5,1,1938,12719,1,0,1.0,Modern,Wood,3,2.23,9,1.75,1091043
ID_3204,San Diego,2480,5,5,0,1939,7370,3,1,1.0,Ranch,Brick,1,18.37,6,5.06,833633
ID_3205,San Diego,3050,5,2,0,1906,11771,3,0,1.0,Ranch,Stucco,7,33.53,1,7.25,779098
ID_3206,San Antonio,4667,2,1,0,1925,16998,2,0,0,Modern,Vinyl,9,31.29,3,0.56,1034685
ID_3207,San Antonio,3641,6,3,1,1932,1579,2,1,0,Colonial,Vinyl,3,12.96,10,9.47,986342
ID_3208,San Jose,4784,4,3,0,1993,13823,1,1,0,Contemporary,Vinyl,1,9.75,9,0.19,1176302
ID_3209,Los Angeles,4924,5,5,1,1961,19476,2,1,1.0,Traditional,Wood,8,11.83,6,5.06,1318707
ID_3210,Phoenix,3086,4,3,0,1933,8790,2,0,1.0,Ranch,Wood,8,43.94,8,2.25,837259
ID_3211,Phoenix,4386,3,1,0,1919,15245,3,0,0,Modern,Wood,9,36.93,6,0.73,980844
ID_3212,San Antonio,4669,4,1,0,1995,3487,1,1,1.0,Traditional,Stucco,8,25.22,2,0.72,1023428
ID_3213,Houston,4183,5,2,1,1931,5623,1,1,0,Ranch,Wood,6,14.42,4,8.03,958378
ID_3214,Los Angeles,2850,4,3,0,1916,18828,3,0,0,Modern,Stucco,3,47.73,8,6.67,775384
ID_3215,Phoenix,2454,2,2,0,2011,19344,1,0,0,Ranch,Vinyl,2,6.06,8,3.77,810181
ID_3216,San Jose,2555,6,2,1,1931,17767,2,0,1.0,Ranch,Wood,10,14.71,6,4.45,863446
ID_3217,Los Angeles,4936,6,1,1,1963,2072,3,0,1.0,Ranch,Brick,5,42.22,2,6.24,1074841
ID_3218,San Antonio,3947,2,3,0,2010,17763,1,1,0,Modern,,8,6.87,8,1.6,1114456
ID_3219,San Antonio,1478,5,1,1,1947,3661,1,0,0,Contemporary,Wood,3,3.09,4,2.81,601627
ID_3220,Dallas,4870,3,4,0,1947,5354,3,1,0,Colonial,,4,30.22,9,6.06,1109151
ID_3221,San Jose,2663,6,2,1,2016,15385,2,1,1.0,Modern,Vinyl,2,45.51,10,1.45,994400
ID_3222,San Diego,856,6,4,1,1906,5084,2,0,0,Ranch,,9,46.35,6,8.14,472456
ID_3223,San Diego,900,2,5,0,2017,13922,1,0,1.0,Traditional,Wood,1,3.47,3,5.99,562411
ID_3224,Houston,2819,1,5,0,1925,19603,2,0,,Colonial,Brick,5,6.17,5,9.46,759391
ID_3225,San Jose,4944,1,4,1,2022,14361,2,0,1.0,Contemporary,Brick,5,36.37,10,7.81,1182256
ID_3226,San Jose,2322,3,1,0,1940,7067,2,0,1.0,Traditional,Stucco,6,20.26,3,6.96,634639
ID_3227,San Antonio,1480,3,5,1,1908,7733,3,1,0,Traditional,Wood,3,41.75,10,6.52,576972
ID_3228,Dallas,1714,6,3,1,1987,4196,3,1,1.0,Colonial,Stucco,8,18.81,4,8.43,745640
ID_3229,Dallas,2898,3,5,1,1991,3540,1,0,1.0,Traditional,Wood,5,16.87,8,2.68,901474
ID_3230,Phoenix,3953,1,5,1,1932,10547,1,1,0,Colonial,Vinyl,1,32.06,3,4.56,910867
ID_3231,Phoenix,1196,6,5,0,1950,6896,1,1,1.0,Contemporary,Wood,6,17.02,5,0.69,679726
ID_3232,Philadelphia,4403,3,2,1,1930,9293,3,0,1.0,Traditional,Wood,6,46.5,10,2.68,1068319
ID_3233,Philadelphia,3434,2,3,0,2003,9121,3,0,0,Contemporary,Stucco,4,46.49,2,5.98,837124
ID_3234,San Diego,3016,4,1,1,1924,19773,1,0,1.0,Traditional,Wood,5,10.99,5,6.16,905206
ID_3235,Houston,3425,3,3,0,1920,4310,2,1,0,Colonial,Wood,3,26.58,5,8.22,812854
ID_3236,Dallas,2997,6,1,1,1920,11069,1,1,0,Traditional,Stucco,3,39.98,6,9.8,772183
ID_3237,Dallas,3389,4,5,0,1973,19528,2,0,0,Ranch,Brick,6,30.81,10,5.02,936500
ID_3238,Chicago,3661,6,5,0,1931,1588,2,1,1.0,Colonial,Wood,7,34.6,4,5.19,1005125
ID_3239,San Antonio,2638,6,5,1,1960,10474,1,1,1.0,Modern,Wood,4,23.69,5,3.36,901161
ID_3240,Houston,4167,6,1,1,1990,14023,3,0,0,Ranch,Brick,4,20.1,9,7.0,1112407
ID_3241,San Jose,4888,2,3,1,1904,18112,2,0,0,Contemporary,Brick,9,30.19,5,3.33,1091790
ID_3242,Chicago,3319,6,3,0,1937,9409,3,0,0,Colonial,Brick,7,23.58,8,7.81,914964
ID_3243,San Antonio,1168,3,3,0,1919,12146,3,1,1.0,Contemporary,Brick,1,1.78,10,3.22,637631
ID_3244,San Jose,876,2,4,1,2005,16820,1,0,1.0,Contemporary,Stucco,3,28.37,10,3.67,637117
ID_3245,San Jose,2848,1,2,1,1959,3842,3,1,0,Modern,Wood,4,28.66,2,3.57,632023
ID_3246,Los Angeles,3217,6,1,0,1903,7433,2,0,0,Traditional,Stucco,10,9.06,7,6.94,826213
ID_3247,Dallas,4734,4,3,0,1980,18714,3,1,0,Ranch,Brick,3,18.41,4,8.13,1160247
ID_3248,San Antonio,1831,3,1,1,1960,19718,3,1,1.0,Ranch,Stucco,7,47.36,9,5.69,774225
ID_3249,San Antonio,1722,3,3,0,1974,18538,2,1,0,Ranch,Stucco,2,40.22,1,0.94,637489
ID_3250,New York,1220,1,3,1,1946,4325,2,1,0,Modern,Brick,7,44.8,4,3.71,445753
ID_3251,Phoenix,1745,3,1,0,1994,10402,1,0,1.0,Colonial,Vinyl,3,31.87,5,1.5,617816
ID_3252,Chicago,4578,3,4,0,1979,14829,2,0,0,Colonial,Stucco,4,14.14,4,3.91,1102012
ID_3253,Los Angeles,1604,3,4,0,1972,14778,3,0,,Modern,Wood,6,45.84,2,9.38,573658
ID_3254,Philadelphia,3248,4,1,1,1938,2144,2,0,1.0,Colonial,Vinyl,4,9.08,6,5.76,875527
ID_3255,Houston,4083,6,4,1,1995,1099,1,0,1.0,Ranch,Vinyl,10,27.04,5,3.63,1110898
ID_3256,San Diego,2691,2,4,0,1992,16092,2,0,0,Colonial,Brick,9,40.18,3,6.44,767079
ID_3257,Phoenix,1580,4,5,0,1910,16415,3,1,0,Ranch,Brick,1,40.39,6,4.37,584416
ID_3258,Phoenix,4284,2,3,0,1978,10811,2,0,,Ranch,Wood,4,2.16,5,7.86,1017308
ID_3259,Los Angeles,4567,5,4,1,1930,17425,1,1,0,Modern,Stucco,6,1.4,8,3.77,1232773
ID_3260,Phoenix,4960,2,1,0,1939,6528,2,0,1.0,Contemporary,Wood,6,29.36,8,6.26,1045669
ID_3261,Chicago,1391,1,5,0,1937,11596,2,0,0,Traditional,Brick,8,1.54,6,9.64,608808
ID_3262,San Jose,3249,4,5,1,1999,14719,1,1,0,Traditional,Brick,5,3.67,8,6.91,1023645
ID_3263,San Jose,2136,1,4,1,1966,10822,3,0,0,Modern,Stucco,8,38.95,4,5.71,699990
ID_3264,Dallas,1227,1,1,1,2020,11880,2,0,0,Contemporary,,2,17.96,9,3.93,570702
ID_3265,New York,4142,5,4,1,2004,19987,3,0,1.0,Ranch,Vinyl,7,24.09,3,0.4,1243458
ID_3266,Philadelphia,4350,6,5,0,2005,19361,3,0,1.0,Colonial,Wood,7,14.25,3,5.8,1227439
ID_3267,New York,4952,3,3,1,1943,4699,2,0,0,Colonial,Vinyl,8,12.17,6,3.25,1134729
ID_3268,Chicago,3838,3,3,1,1915,19971,2,0,0,Contemporary,Brick,6,38.54,5,0.1,959153
ID_3269,Philadelphia,3406,3,5,0,1960,13270,3,1,1.0,Colonial,Brick,4,32.2,7,6.77,1000339
ID_3270,Chicago,4955,6,5,1,2022,15441,2,1,0,Contemporary,Wood,4,14.02,4,8.28,1286279
ID_3271,Philadelphia,3341,5,2,1,1959,10826,3,1,0,Colonial,Stucco,3,45.91,3,5.4,844251
ID_3272,Philadelphia,3392,4,3,1,1965,6213,1,1,1.0,Contemporary,Stucco,6,24.23,10,8.26,986287
ID_3273,Dallas,1698,6,4,0,1937,2891,2,0,1.0,Colonial,Brick,2,34.72,10,2.55,684772
ID_3274,Chicago,4867,3,4,1,1962,12748,3,0,1.0,Modern,Stucco,10,30.53,9,4.4,1191621
ID_3275,Phoenix,844,3,2,0,2020,19666,3,1,0,Ranch,Vinyl,4,26.55,8,4.16,640565
ID_3276,Phoenix,2383,2,4,1,1925,19064,3,1,1.0,Modern,Wood,10,26.92,4,1.63,814472
ID_3277,Phoenix,3141,3,2,0,1908,19312,3,0,1.0,Ranch,Stucco,5,11.48,4,9.34,862704
ID_3278,Philadelphia,4042,4,4,0,1907,3285,3,0,1.0,Ranch,Wood,3,33.37,8,7.37,920221
ID_3279,San Diego,1957,5,1,1,1922,13847,2,0,,Traditional,Brick,4,20.55,4,0.75,710591
ID_3280,Los Angeles,2082,6,2,0,1918,10536,3,0,0,Colonial,Vinyl,5,22.59,7,7.18,664622
ID_3281,Dallas,3973,2,1,1,2002,6930,3,1,0,Traditional,Stucco,3,49.68,8,2.21,938322
ID_3282,New York,3148,6,1,0,1903,6145,1,0,0,Modern,Brick,1,31.22,1,3.86,703829
ID_3283,Houston,2489,3,3,1,2020,12395,1,0,1.0,Ranch,Stucco,1,24.62,5,9.09,873798
ID_3284,New York,4881,5,3,1,2012,9931,1,1,0,Ranch,Brick,6,38.13,5,0.7,1235544
ID_3285,Dallas,1893,3,2,1,1974,13038,2,1,,Colonial,Wood,6,6.37,9,9.67,755877
ID_3286,New York,4654,3,2,0,1906,18316,3,1,0,Contemporary,Stucco,2,17.3,6,0.26,1120212
ID_3287,Los Angeles,1322,3,3,1,1977,18285,1,1,1.0,Modern,Wood,4,45.32,1,4.21,603687
